0,0,0,0
0,0,0,0
1,0,0,0
1,0,0,0
1,0,0,0
2,0,0,0
2,0,0,0
3,0,0,0
3,0,0,0
4,1,0,0
4,1,0,0
4,1,0,0
5,1,0,0
5,1,0,0
5,1,0,0
6,1,0,0
6,1,0,0
6,1,0,0
7,2,0,0
7,2,0,0
7,2,0,0
7,2,0,0
7,2,0,0
8,2,0,0
8,2,0,0
8,2,0,0
9,2,0,0
9,2,0,0
9,2,0,0
9,2,0,0
10,3,1,0
10,3,1,0
10,3,1,0
10,3,1,0
11,3,1,0
11,3,1,0
12,3,1,0
12,3,1,0
12,3,1,0
12,3,1,0
12,3,1,0
13,3,1,0
13,3,1,0
14,3,1,0
14,3,1,0
14,3,1,0
15,3,1,0
15,3,1,0
16,3,1,0
16,3,1,0
17,3,1,0
17,3,1,0
17,3,1,0
17,3,1,0
18,4,1,0
18,4,1,0
18,4,1,0
19,4,1,0
19,4,1,0
19,4,1,0
20,4,1,0
20,4,1,0
20,4,1,0
21,4,1,0
21,4,1,0
21,4,1,0
22,5,2,0
22,5,2,0
22,5,2,0
23,5,2,0
23,5,2,0
24,5,2,0
24,5,2,0
25,5,2,0
25,5,2,0
26,5,2,0
26,5,2,0
26,5,2,0
26,5,2,0
27,5,2,0
27,5,2,0
27,5,2,0
27,5,2,0
27,5,2,0
27,5,2,0
27,5,2,0
28,6,2,0
28,6,2,0
28,6,2,0
28,6,2,0
29,6,2,0
29,6,2,0
29,6,2,0
30,6,2,0
30,6,2,0
31,6,2,0
31,6,2,0
32,7,2,0
32,7,2,0
32,7,2,0
33,7,2,0
33,7,2,0
33,7,2,0
33,7,2,0
34,7,2,0
34,7,2,0
35,8,3,1
35,8,3,1
35,8,3,1
35,8,3,1
35,8,3,1
35,8,3,1
35,8,3,1
35,8,3,1
36,8,3,1
36,8,3,1
36,8,3,1
37,8,3,1
37,8,3,1
38,8,3,1
38,8,3,1
38,8,3,1
39,9,3,1
39,9,3,1
40,9,3,1
40,9,3,1
40,9,3,1
41,9,3,1
41,9,3,1
41,9,3,1
42,10,3,1
42,10,3,1
42,10,3,1
43,10,3,1
43,10,3,1
44,10,3,1
44,10,3,1
44,10,3,1
44,10,3,1
45,11,4,1
45,11,4,1
45,11,4,1
46,11,4,1
46,11,4,1
47,11,4,1
47,11,4,1
48,11,4,1
48,11,4,1
49,12,4,1
49,12,4,1
49,12,4,1
50,12,4,1
50,12,4,1
51,12,4,1
51,12,4,1
52,12,4,1
52,12,4,1
53,12,4,1
53,12,4,1
53,12,4,1
53,12,4,1
53,12,4,1
54,13,4,1
54,13,4,1
54,13,4,1
55,13,4,1
55,13,4,1
55,13,4,1
56,14,5,2
56,14,5,2
56,14,5,2
56,14,5,2
56,14,5,2
57,14,5,2
57,14,5,2
57,14,5,2
57,14,5,2
58,15,5,2
58,15,5,2
58,15,5,2
58,15,5,2
59,15,5,2
59,15,5,2
59,15,5,2
59,15,5,2
60,15,5,2
60,15,5,2
61,15,5,2
61,15,5,2
61,15,5,2
61,15,5,2
62,16,6,2
62,16,6,2
62,16,6,2
63,16,6,2
63,16,6,2
64,16,6,2
64,16,6,2
64,16,6,2
65,17,6,2
65,17,6,2
65,17,6,2
65,17,6,2
66,17,6,2
66,17,6,2
67,17,6,2
67,17,6,2
68,17,6,2
68,17,6,2
